geo_unit,geometry,area,Population,Density
94028,"POLYGON ((3768195.9433299555 2878166.9150954597, 3768185.776741167 2878261.072671824, 3768163.742889746 2878357.1721225455, 3768127.647254194 2878486.4848161964, 3768035.0760126035 2878629.2536986205, 3767975.5390731273 2878658.2826077994, 3767831.5827015163 2878677.914745098, 3767007.1273224726 2879024.4523332026, 3766500.862917689 2879333.3494537794, 3766300.554745692 2879436.393426287, 3766216.599422165 2879424.4409597386, 3766159.5391657613 2879380.1549318335, 3765838.7215020303 2878986.3184857094, 3765856.209132389 2878961.8229198577, 3765816.208029472 2878947.464697702, 3765760.45586672 2878927.8821102544, 3765602.7872280306 2878936.167811788, 3765565.6796390973 2878963.4498370565, 3765544.4658149127 2879004.9895089953, 3765374.6069406485 2879814.096448043, 3765403.8151308154 2879992.0330473166, 3765424.350719018 2880045.14928631, 3765768.8038951866 2880749.336197683, 3765880.7273362097 2881055.7456746637, 3765867.6272013457 2881141.037752731, 3766109.673130279 2881154.6135846456, 3766354.323924799 2881359.030279319, 3766334.911031375 2881439.0972592435, 3766530.908398821 2881858.468969602, 3766722.8494578386 2882195.9026779146, 3767087.4718025783 2882775.5132776736, 3767150.5459396616 2882837.9182438254, 3767220.2002311517 2882904.115019237, 3767533.6919215843 2883004.123175799, 3767835.862107023 2883026.1090812106, 3767981.711813732 2883048.209263164, 3768114.1927623623 2883069.0786543866, 3768381.8089145115 2883189.5715265963, 3768456.621951578 2883091.025870344, 3768542.2977689155 2882984.100822487, 3768676.0600480875 2882750.5349200764, 3768752.3821455645 2882238.0073767086, 3768759.5866642417 2882166.9530933383, 3768765.932717181 2882102.8164222464, 3768776.379840839 2881882.9841017136, 3768791.128489905 2881501.003346877, 3768782.2510350263 2881399.726634594, 3768786.8463841258 2881346.9153508227, 3768792.4893860156 2881303.150897995, 3768823.087567667 2881209.5485894857, 3768899.805210054 2881026.183455373, 3768922.8479585205 2880978.438870755, 3768940.4604253974 2880943.478308286, 3768954.897018074 2880925.005893394, 3768874.173699943 2880903.5943803512, 3768820.2317829235 2880887.254780379, 3768825.6477278103 2880849.643752861, 3768881.7919097496 2880602.008419037, 3768855.6850790856 2880074.1683855928, 3768772.314255851 2879791.6581917126, 3768724.2342247716 2879511.7954940586, 3768763.3054859005 2878852.0540893683, 3768851.108062073 2878646.516303865, 3768895.2643798427 2878526.0816646116, 3768850.0712062046 2878158.9905018015, 3768695.265395765 2878109.8994106227, 3768571.274500571 2878071.4247708065, 3768515.025032026 2878171.0051247883, 3768482.867152298 2878238.320761282, 3768459.2013345333 2878234.3572355914, 3768195.9433299555 2878166.9150954597))",11.393106000914246,89845.0,7886.0
94033,"POLYGON ((3771524.5207293397 2888270.6526670167, 3771472.281686457 2888251.034618816, 3771266.6862469637 2888106.603511291, 3771163.056032289 2887976.7213554448, 3771015.522990895 2887760.784867505, 3770838.8394104955 2887456.575209382, 3770837.2409397447 2887441.6510043526, 3770727.2241539275 2887402.24257041, 3770635.1904161973 2887354.3754091016, 3770536.9527690024 2887291.7240947224, 3770445.0243345615 2887197.810292328, 3769917.7324164053 2886904.3000975945, 3769490.7540157516 2886873.574209751, 3769038.7411939055 2886709.5524856686, 3768970.5085723377 2886675.6877706083, 3768969.488663237 2886679.806282152, 3768948.1882596565 2886731.1025801874, 3768942.9206878697 2886743.468809585, 3768940.529446653 2886749.0255591366, 3768929.471905169 2886774.61225772, 3768924.6334463707 2886785.128020438, 3768920.5132884393 2886793.6650648653, 3768911.470703369 2886811.8212675853, 3768906.6913106604 2886820.8236035653, 3768887.0233569844 2886857.3883210793, 3768860.240585516 2886896.2436406165, 3768856.950653195 2886900.7808850715, 3768826.2218270395 2886942.527589881, 3768786.2604735093 2886983.2498935796, 3768769.649047994 2886999.92059897, 3768756.5172357205 2887011.9353501457, 3768726.04320654 2887038.177967878, 3768687.3971067443 2887067.2146831094, 3768680.633729251 2887072.185571321, 3768656.0150183886 2887089.121649847, 3768644.823553361 2887096.12549499, 3768635.699972061 2887101.624294448, 3768619.800557625 2887110.888973701, 3768603.935337668 2887119.446754374, 3768592.361376687 2887125.5826338422, 3768563.3767285356 2887140.927112923, 3768550.9787137057 2887146.8404784016, 3768545.592868952 2887149.36736349, 3768512.7522727307 2887164.2775320318, 3768503.588249161 2887168.272465187, 3768492.3003622303 2887173.174715213, 3768477.2342965156 2887179.5450135795, 3768461.770200196 2887185.953489329, 3768439.8163462398 2887194.89421821, 3768418.4222218744 2887203.379201612, 3768396.5398926027 2887212.0115323924, 3768375.5251485147 2887220.259109079, 3768358.1704133507 2887226.848937129, 3768336.9006727 2887234.517876324, 3768314.9343791516 2887242.253628014, 3768299.6475254996 2887247.3384129805, 3768279.668264909 2887253.777906815, 3767780.004337606 2887410.663449356, 3767756.082185482 2887417.8833586923, 3767735.7578390148 2887423.8535241187, 3767715.324656073 2887429.7336169835, 3767696.9344797917 2887434.91516594, 3767680.108434545 2887439.645137928, 3767663.76126616 2887444.128145208, 3767650.3433400835 2887447.7270807894, 3767631.129114618 2887452.686134815, 3767618.4699250604 2887455.8102278323, 3767628.592223684 2887559.5790196005, 3767643.715196306 2887671.713676452, 3767698.910647403 2887661.7955647986, 3767890.501728086 2887596.677891215, 3768177.831158964 2887488.202249563, 3768316.8359241653 2887526.2346923053, 3768292.257467508 2887926.2394551043, 3768243.7607247536 2887953.0047517647, 3768035.6429978455 2888032.472632876, 3767747.7919381876 2888106.4213433303, 3767686.760763647 2888135.4950637114, 3767635.310319653 2888163.951396811, 3767685.6715141633 2888264.2621677364, 3768835.258181152 2888715.3884079745, 3770033.7018971452 2888923.9179035444, 3770192.692727682 2888907.364982685, 3770261.5246854867 2889040.884037571, 3770454.900862526 2888999.121787832, 3771284.826770815 2888873.810325494, 3771299.743599532 2888872.27960624, 3771318.5939068035 2888860.219672624, 3771328.825952362 2888763.648229903, 3771325.640340913 2888683.5410856092, 3771482.0196060548 2888395.7483890154, 3771524.5207293397 2888270.6526670167))",5.52423830898045,52998.0,9594.0
94034,"POLYGON ((3758306.724464688 2879450.2776264315, 3758356.712966553 2879415.823788366, 3758545.907701247 2879105.233509409, 3758678.4046538356 2878839.9950041343, 3758889.2041588854 2878581.0125936177, 3759031.3543337686 2878435.9813874904, 3759009.296463912 2878405.2268669615, 3758666.427929638 2877975.519776646, 3758132.590563706 2877739.963574274, 3758098.7562013776 2877772.1629700116, 3758033.1236542743 2877708.195711408, 3757979.0159690054 2877639.7042244957, 3757960.7304757237 2877656.73952147, 3757650.022552888 2877744.168430717, 3757387.2761354 2877703.6484387573, 3757253.382206927 2877788.8818482812, 3757205.9335758295 2877822.5898523945, 3756801.9444085043 2878125.459640248, 3756659.9883142207 2878471.9325979967, 3756578.850577492 2878776.2761352714, 3757030.623318959 2879686.7902016025, 3757088.456876876 2879823.983854271, 3757103.4642657777 2879819.125015569, 3757167.4180605565 2879792.2761025787, 3757259.8475058884 2879758.571617589, 3757711.1766004995 2879673.92281247, 3758100.910900441 2879538.393259381, 3758297.668741064 2879444.713355925, 3758306.724464688 2879450.2776264315))",3.5100404014392286,26419.0,7527.0
94037,"POLYGON ((3758599.192543792 2884922.083427497, 3758755.6862468524 2885143.4873931846, 3758842.69316886 2885257.670648913, 3758860.386427829 2885252.5539683956, 3759450.4721997185 2885124.2238571066, 3759695.515931475 2885032.74393777, 3759705.049719748 2885028.4108483605, 3759714.2879441585 2885021.9951599366, 3759858.1841321564 2885042.558921698, 3760614.433494407 2884954.8799975677, 3760624.3469156018 2884953.526261811, 3760592.831087309 2884909.708257852, 3760196.9692156366 2884534.96473852, 3760118.778755625 2884459.1376900165, 3760047.1677126177 2884374.2350983657, 3759798.8092635646 2884066.0507271895, 3759737.3297557235 2883986.407804525, 3759693.035356083 2883926.224891039, 3759658.067313036 2883874.495256118, 3759578.94054478 2883948.336467347, 3759499.891810494 2884024.0802408913, 3759452.66405765 2884516.553500808, 3758977.1258670376 2884796.932332295, 3758862.718186594 2884816.763401877, 3758704.4403513446 2884879.508479598, 3758599.192543792 2884922.083427497))",1.1131860394387152,16623.0,14933.0
94038,"POLYGON ((3758001.0570824975 2881418.9529295345, 3758039.5017032963 2881338.4608274726, 3758943.2502576164 2881409.217219814, 3759125.402808041 2881526.2320590043, 3759160.2745077014 2881591.944527234, 3759218.5061898185 2881732.3153863424, 3759338.306911351 2882021.8840845744, 3759405.1960361116 2882297.532783691, 3759444.1027314747 2882258.413412506, 3759509.9536766997 2882189.666589035, 3759580.5621643467 2882110.611809985, 3759471.4556278843 2881649.0253730584, 3759576.208377417 2881449.984593248, 3759699.3364247554 2881224.149674381, 3760087.404270473 2880843.6106813014, 3760359.108297688 2880862.9687333107, 3760662.109366403 2880909.883027847, 3761005.92476611 2880897.291721029, 3761001.71295596 2880822.303300552, 3760718.28923599 2880703.5442494745, 3760043.317452392 2880402.922805231, 3759591.812062483 2880307.7381341616, 3759159.3246356663 2880291.250120536, 3759186.9779472593 2880351.725040105, 3759100.347964987 2880391.6056855135, 3758977.6704426883 2880445.4014238357, 3758739.5205048905 2880429.4606827637, 3758585.968032593 2880320.8577107987, 3758527.0950161647 2880231.51351428, 3758456.3204774987 2880122.3021152327, 3758463.2794204494 2879749.590768866, 3758373.526948108 2879534.236831504, 3758344.707879024 2879490.2592030345, 3758306.724464688 2879450.2776264315, 3758297.668741064 2879444.713355925, 3758100.910900441 2879538.393259381, 3757711.1766004995 2879673.92281247, 3757259.8475058884 2879758.571617589, 3757167.4180605565 2879792.2761025787, 3757103.4642657777 2879819.125015569, 3757155.2340699006 2879876.5807482703, 3757258.0991441133 2879999.2974310163, 3757262.2850262662 2880004.3239052626, 3757443.739703175 2880225.3481499944, 3757488.1864182986 2880291.448448146, 3757705.5131765576 2880703.544598111, 3757885.1233949037 2881127.805760369, 3757930.580765821 2881259.3509528455, 3758001.0570824975 2881418.9529295345))",3.5800217263328022,31168.0,8706.0
94041,"POLYGON ((3761194.4201555746 2884943.737135114, 3761208.161953886 2884948.9520121017, 3761257.7026963094 2884967.6183148143, 3761591.1497972766 2885085.5907027135, 3761989.471294271 2885227.2927788976, 3762138.1087971507 2885282.386529196, 3762233.421140328 2885318.0712243966, 3762350.501380709 2885362.1210143412, 3763104.12197983 2885720.0247476446, 3763137.847129613 2885742.4210227495, 3763187.494190352 2885776.155977406, 3763226.897444345 2885736.991275539, 3764361.0121137463 2884752.730794665, 3764394.191572886 2884729.64424722, 3764448.027818735 2884680.5513705574, 3764494.599964454 2884632.1555031287, 3764507.093784945 2884602.609995606, 3764521.232440482 2884565.970761241, 3764532.500605489 2884519.052281756, 3764535.400851889 2884479.269448356, 3764537.755979826 2884403.6530705066, 3764530.1602154956 2884328.991398388, 3764461.0510984464 2884094.97551757, 3764383.3090656917 2883825.600114212, 3764368.2156754285 2883726.627872614, 3764126.6793648647 2883721.6560790404, 3764020.778668554 2883717.643428618, 3764019.279455455 2883702.7091142884, 3763846.2506393506 2883311.0942828874, 3763502.629977339 2883078.0847872645, 3763337.925752873 2882989.748081449, 3763207.1457719016 2882927.006106545, 3763049.2407079805 2882906.9752559816, 3762950.6785980766 2882906.280225995, 3762669.974025088 2882989.1065672273, 3762303.393146024 2883283.832974525, 3762133.1676111766 2883430.2447987404, 3761928.1747985017 2883689.9650446638, 3761913.724395119 2883696.4785295394, 3761562.961214567 2883516.9356138404, 3761496.456976963 2883648.3683333197, 3761367.954832238 2883898.2361967647, 3761320.5712231873 2883994.7620658064, 3761316.1871314645 2884005.838224205, 3761185.9995954446 2884399.514539266, 3761229.584232242 2884679.3060621447, 3761223.773046715 2884855.174326355, 3761194.4201555746 2884943.737135114))",6.238230885486491,58579.0,9390.0
94042,"POLYGON ((3768156.7375281435 2883436.618489546, 3768045.8028025413 2883528.9786319872, 3767985.625808961 2883580.08352661, 3767934.2307606684 2883632.7587788715, 3767897.1405707565 2883681.649806678, 3767835.0353423045 2883790.436760055, 3767766.1944833864 2883939.876367586, 3767826.883482149 2883990.749042077, 3767983.0044213086 2883903.805474981, 3768253.253228869 2884095.312003062, 3768433.575098433 2884274.333280995, 3768298.923608418 2884427.569876786, 3768415.6245287596 2884494.3812430277, 3768585.798760558 2884916.725259509, 3768714.966189986 2885259.2689739796, 3768716.9004257517 2885264.9135482637, 3768782.7015420254 2885267.449182071, 3769480.6438002363 2885672.052802872, 3769500.993604726 2885674.9263709392, 3769541.354699878 2885479.7710483, 3769819.3789205295 2884465.425031542, 3769844.9122532057 2884322.0507252747, 3769808.635026501 2884114.7424529195, 3769782.478202194 2884005.876160782, 3769680.718664825 2883845.555644891, 3769630.8281498803 2883750.2227455457, 3769573.7979549747 2883781.322812338, 3769100.9290405926 2883921.149207238, 3768368.2346073836 2883590.4364673053, 3768227.358864786 2883489.5547220176, 3768156.7375281435 2883436.618489546))",2.29604666096101,18020.0,7848.0
94043,"POLYGON ((3761194.4201555746 2884943.737135114, 3761223.773046715 2884855.174326355, 3761229.584232242 2884679.3060621447, 3761185.9995954446 2884399.514539266, 3761316.1871314645 2884005.838224205, 3761320.5712231873 2883994.7620658064, 3761176.0696953973 2883959.174834797, 3760244.8691272256 2883540.618988555, 3759851.3797207954 2883390.514841482, 3759827.265810273 2883419.2673473856, 3759807.330938368 2883441.185194192, 3759728.160274275 2883522.066992225, 3759549.631974892 2883636.6130775553, 3759587.492712225 2883753.5056880713, 3759616.496788972 2883811.236164541, 3759636.99444839 2883843.5467239167, 3759658.067313036 2883874.495256118, 3759693.035356083 2883926.224891039, 3759737.3297557235 2883986.407804525, 3759798.8092635646 2884066.0507271895, 3760047.1677126177 2884374.2350983657, 3760118.778755625 2884459.1376900165, 3760196.9692156366 2884534.96473852, 3760592.831087309 2884909.708257852, 3760624.3469156018 2884953.526261811, 3760630.2645420698 2884953.460806654, 3760655.940691949 2884952.101757464, 3760697.8645972917 2884949.4845821164, 3760769.127783632 2884944.955733058, 3760911.943402942 2884935.7699417197, 3760987.6159757935 2884929.0086275055, 3761174.654861749 2884936.3863523854, 3761194.4201555746 2884943.737135114))",1.5679707117898791,26119.0,16658.0
94044,"POLYGON ((3768571.274500571 2878071.4247708065, 3768603.2680750056 2878000.204624975, 3768671.091085883 2877923.4388421243, 3768751.2168186917 2877848.3083699164, 3769100.76285566 2877681.1087174746, 3769515.1996341674 2877535.6358931586, 3769908.869565853 2877632.902267115, 3769977.8897005813 2877642.9733652975, 3770019.2693492337 2877548.6396247707, 3770486.7040128955 2876445.4625148457, 3770698.9296079916 2876132.6102276547, 3770960.1322407518 2876037.41662303, 3771180.397102556 2875882.416949615, 3771256.360188351 2875707.972835585, 3771425.3422284657 2875317.0414814646, 3771489.0691092117 2875168.4980983445, 3771433.4443836818 2875142.7670060773, 3771389.2129634363 2875177.66380791, 3771088.3146308735 2875124.370096276, 3770939.2083578766 2874822.7210802273, 3770941.6467647236 2874797.2567252708, 3770916.7945965445 2874799.9396343906, 3770759.3791603125 2874831.4083386315, 3770670.1463435544 2874941.2839355133, 3770650.2516101273 2874943.2908592923, 3770470.7082858244 2874906.7170470394, 3769087.014044467 2874396.5888908524, 3769060.099296345 2874379.3656643196, 3769013.8459292366 2874369.021992502, 3769005.4119350575 2874419.48809836, 3768979.1992351473 2874514.9830600037, 3768890.5578786577 2874823.335251475, 3768844.427270709 2874911.993912307, 3768766.8778216885 2875021.1548344903, 3768408.1269783257 2875802.820132986, 3768339.717463673 2877034.6337031587, 3768203.769175281 2878060.6178253554, 3768195.9433299555 2878166.9150954597, 3768459.2013345333 2878234.3572355914, 3768482.867152298 2878238.320761282, 3768515.025032026 2878171.0051247883, 3768571.274500571 2878071.4247708065))",6.915684112698977,21103.0,3051.0
94046,"POLYGON ((3767766.1944833864 2883939.876367586, 3767835.0353423045 2883790.436760055, 3767897.1405707565 2883681.649806678, 3767934.2307606684 2883632.7587788715, 3767985.625808961 2883580.08352661, 3768045.8028025413 2883528.9786319872, 3768156.7375281435 2883436.618489546, 3768265.735493277 2883324.642015046, 3768320.8098289524 2883273.725164128, 3768374.3762944676 2883207.774569579, 3768381.8089145115 2883189.5715265963, 3768114.1927623623 2883069.0786543866, 3767981.711813732 2883048.209263164, 3767835.862107023 2883026.1090812106, 3767533.6919215843 2883004.123175799, 3767220.2002311517 2882904.115019237, 3767150.5459396616 2882837.9182438254, 3767087.4718025783 2882775.5132776736, 3766722.8494578386 2882195.9026779146, 3766530.908398821 2881858.468969602, 3766334.911031375 2881439.0972592435, 3766354.323924799 2881359.030279319, 3766109.673130279 2881154.6135846456, 3765867.6272013457 2881141.037752731, 3765841.712998049 2881329.6882171296, 3765626.5549164573 2882672.3756756233, 3765549.515141029 2883139.5467843073, 3765526.9111721916 2883258.4193968074, 3765488.9831025423 2883427.011810016, 3765470.717301911 2883505.3605837002, 3765444.6151897255 2883590.090224231, 3765400.4864396937 2883693.5371054653, 3765339.8641193835 2883804.195402293, 3765253.662064546 2883940.8294639844, 3764976.8178357882 2884523.668349414, 3764968.9415187417 2884544.6285777073, 3765120.9834585655 2884558.89127596, 3765243.76661439 2884581.288759415, 3765313.3673505583 2884574.008471141, 3766425.8437425867 2884435.7281331536, 3766704.994609925 2884395.281784812, 3767144.96396855 2884307.346440906, 3767695.9268614063 2884038.69070931, 3767766.1944833864 2883939.876367586))",5.429629738038251,54186.0,9980.0
94047,"POLYGON ((3772055.889700382 2871498.561376797, 3772162.4160448746 2871443.625159564, 3772272.5091311187 2871392.468841552, 3772341.388624483 2871547.106924897, 3773094.9937509494 2872031.5071059633, 3773921.710508942 2872364.5609741835, 3773946.6106191757 2872341.9717000364, 3774035.8083524387 2872267.0858773496, 3774196.7890542974 2872060.982345443, 3774882.1350256368 2871527.130151883, 3774908.1023169537 2871521.3264641217, 3774934.2295066295 2871382.921696237, 3774938.0887500406 2871322.1396628744, 3774884.9147786377 2871309.740867527, 3774838.6536037163 2871286.427116061, 3774778.350044419 2871233.196289161, 3774018.614159387 2870670.257971589, 3773174.298298652 2870627.074298339, 3773128.3640656346 2870600.814693386, 3773082.2371896994 2870573.5683399546, 3773063.589571935 2870554.546448519, 3773048.708797921 2870532.851801741, 3772868.8189604483 2870738.6586508313, 3772444.6665280885 2870863.3201720044, 3772275.161258266 2870825.6768037016, 3772094.582580652 2870779.1427912577, 3772085.670184357 2870790.1491626627, 3772025.9574278686 2870992.4889727477, 3771977.5973061714 2871158.3577901693, 3771956.936301939 2871251.007248504, 3771841.325577568 2871358.079871837, 3771843.605014012 2871395.356002448, 3771939.9243757483 2871392.361576567, 3772012.994777494 2871396.318823793, 3772040.0160175567 2871426.500361176, 3772049.802798364 2871465.670865671, 3772055.889700382 2871498.561376797))",3.2243338856921024,4407.0,1367.0
94048,"POLYGON ((3774567.465860622 2876651.074894649, 3774608.5337915644 2876644.628337315, 3774666.0747860833 2876618.9127510698, 3774731.905302368 2876583.055034202, 3774961.6672606976 2876403.9385756035, 3775349.4129221407 2876232.711251751, 3775519.702203352 2876175.6927825944, 3775505.465793202 2876127.6012718035, 3775544.0499994657 2875264.374486755, 3775213.8609800856 2874878.4412800865, 3774674.625742477 2874435.731663857, 3774272.1452342873 2874001.5365609312, 3774057.665848617 2873328.0911296764, 3773996.0176687688 2873115.4654461527, 3773892.0180987553 2873259.7205600343, 3773452.365666287 2873497.743661678, 3772836.201750491 2873848.674836911, 3772805.070908005 2873886.2358736047, 3772768.6119989557 2873928.026568407, 3772745.014040623 2874106.2978650155, 3772916.1322123166 2874254.6581444545, 3773092.154308259 2874406.0669065784, 3773289.3042973806 2874566.5090453164, 3773750.199027236 2875131.408419356, 3774206.001289667 2875832.997703131, 3774084.8227625494 2875885.81749836, 3774159.733330465 2876210.153180512, 3774483.1971385935 2876570.2881336017, 3774567.465860622 2876651.074894649))",4.3762873381121885,4861.0,1111.0
94052,"POLYGON ((3769500.993604726 2885674.9263709392, 3769480.6438002363 2885672.052802872, 3768782.7015420254 2885267.449182071, 3768716.9004257517 2885264.9135482637, 3768721.453028661 2885274.930872788, 3768752.1520381295 2885357.226433196, 3768755.1062599216 2885365.185629341, 3768761.8449969273 2885383.5373539645, 3768928.87534588 2886015.660109582, 3768981.5506694047 2886654.2237817976, 3768970.5085723377 2886675.6877706083, 3769038.7411939055 2886709.5524856686, 3769490.7540157516 2886873.574209751, 3769917.7324164053 2886904.3000975945, 3770445.0243345615 2887197.810292328, 3770536.9527690024 2887291.7240947224, 3770635.1904161973 2887354.3754091016, 3770727.2241539275 2887402.24257041, 3770837.2409397447 2887441.6510043526, 3770859.2064709524 2887263.440184991, 3770921.71310832 2886597.153921296, 3771096.4062726996 2885553.727177635, 3771094.3417340447 2885533.8216996407, 3770991.0618805257 2885554.578650779, 3770107.8715078444 2885717.1540339882, 3770048.212015339 2885723.3767623496, 3769660.0759500284 2885708.6247080425, 3769506.4355572155 2885679.4304444785, 3769500.993604726 2885674.9263709392))",2.867573236108659,30884.0,10770.0
94053,"POLYGON ((3775321.7778306156 2880294.1541012134, 3775337.834102865 2880265.074474286, 3775374.2487324434 2880168.1057180515, 3775433.002717694 2880006.1741239633, 3775422.4728545314 2879561.892715519, 3775498.5540246093 2879133.237830956, 3775741.760026751 2878187.497305901, 3775804.388183922 2877929.502137019, 3775707.7750079343 2877882.0633007432, 3775023.3303032718 2877624.9562356393, 3774742.559184569 2877766.4399211574, 3774383.705739293 2877852.480088971, 3773883.8975978782 2877924.784580691, 3773473.238538149 2878279.250953885, 3773276.659033685 2879269.191619154, 3773273.2851841645 2879296.4537305133, 3773309.5434107482 2879295.4927564804, 3773322.992584114 2879306.165840172, 3773411.3524646703 2879380.2254163744, 3774079.428128984 2879823.0302647455, 3774952.3100852002 2880166.809119489, 3775114.3932204563 2880230.3895889865, 3775285.9434103477 2880287.836540929, 3775321.7778306156 2880294.1541012134))",4.497335554525732,4689.0,1043.0
94054,"POLYGON ((3760778.439874806 2877120.0115405945, 3761151.679571978 2877095.556274104, 3761871.991473851 2877343.0947879627, 3762223.8167464496 2877541.449590169, 3762440.585089343 2877627.1075204485, 3762793.6974429535 2877536.7364695813, 3763019.8168811607 2877291.077256482, 3763244.8718534713 2877330.1035898943, 3763516.576842757 2877389.0827293633, 3763521.49013673 2877395.447016163, 3763832.6775960824 2877457.8773387135, 3764060.7805604925 2877489.777596467, 3764954.8953436217 2877361.800832171, 3765086.9942606743 2877226.1924324837, 3765190.580291333 2877127.0944582582, 3765310.4603290567 2877010.0488639623, 3765424.294992351 2876895.995823096, 3765526.2849194156 2876775.5396950496, 3765588.466533201 2876687.85174196, 3765651.4635458 2876593.8532633367, 3765701.1250221375 2876507.5671065142, 3765571.5696443464 2876469.7293861285, 3765331.08523378 2876421.419813703, 3765100.048229768 2876379.643512724, 3764935.2037698044 2876359.56564465, 3764752.131115829 2876358.2246658383, 3764663.664486701 2876404.3048007563, 3764296.9813959217 2876459.1754886564, 3763768.500148899 2876426.7315105344, 3763514.950881529 2876333.2379012923, 3763260.026748347 2876184.2869380624, 3762330.4695620807 2875935.7967807036, 3761902.0746690272 2875550.1677300856, 3761768.3610883504 2875383.1568396846, 3761540.270335586 2875182.9798153825, 3761227.7802722445 2875043.3745654793, 3761107.384947031 2875026.1755256644, 3761048.2068356243 2875027.9328868147, 3760981.894256151 2875038.2158027757, 3760792.6466455264 2875078.187702658, 3760718.559339571 2875091.227345804, 3760653.0401010495 2875097.1118380423, 3760664.2785490025 2875256.8744045524, 3760724.3472457137 2876120.655213329, 3760754.7575460994 2876662.1813042182, 3760778.439874806 2877120.0115405945))",6.611496943705676,21628.0,3271.0
94055,"POLYGON ((3772074.9770688964 2880367.205065799, 3772128.526994815 2880309.6027882616, 3772155.403824564 2880213.7461750135, 3772193.7279003076 2880121.114883696, 3772263.733942582 2880045.1492220974, 3772357.927548254 2879945.4554559174, 3772591.9299399913 2880113.413936467, 3772944.9530901597 2880382.648624646, 3773125.6929317904 2880730.4109085156, 3773364.9960845346 2880834.8372254684, 3773680.918469024 2880842.7638771418, 3774021.818903745 2880960.9784090845, 3774290.9427614594 2881126.578878153, 3774636.5621241024 2881259.822520882, 3774808.359603376 2881155.713491722, 3774816.8373340215 2880888.9338770225, 3774859.311113433 2880830.987938081, 3774893.0916980603 2880817.4991240934, 3774905.387637219 2880790.0863142526, 3775033.26996439 2880615.802581792, 3775092.533844144 2880562.379954931, 3775223.721149873 2880465.2785429545, 3775286.2158029694 2880388.4277768554, 3775323.2752055177 2880309.088189318, 3775321.7778306156 2880294.1541012134, 3775285.9434103477 2880287.836540929, 3775114.3932204563 2880230.3895889865, 3774952.3100852002 2880166.809119489, 3774079.428128984 2879823.0302647455, 3773411.3524646703 2879380.2254163744, 3773322.992584114 2879306.165840172, 3773309.5434107482 2879295.4927564804, 3773273.2851841645 2879296.4537305133, 3773245.3461288884 2879295.1098775286, 3773014.160654489 2879294.6438006973, 3772552.2437863257 2879364.033004318, 3772330.005027405 2879442.02077558, 3772278.78895012 2879576.094809488, 3772037.862226276 2879746.240624197, 3771758.2151364377 2879886.725915917, 3771617.704152414 2879905.6195956077, 3771634.5389506714 2879929.940068066, 3771706.538553395 2880004.0580962664, 3771877.0719089685 2880179.404256571, 3772040.093392115 2880334.5624319254, 3772074.9770688964 2880367.205065799))",3.3471134997661784,7652.0,2286.0
94056,"POLYGON ((3775275.4602778377 2870592.227188046, 3775332.8921998837 2870515.8616404887, 3775349.171387827 2870059.2485063174, 3774991.770909233 2869681.8373389025, 3774980.255532948 2869617.702118717, 3774893.196899128 2869601.6112663453, 3774019.614534008 2869416.1652160464, 3773715.4358059345 2869348.2904373845, 3773637.0525572933 2869341.220996654, 3773364.8804123676 2869362.259265506, 3773288.837384328 2869454.381642723, 3773349.871311688 2869496.0831869985, 3773291.3372900416 2869808.881799695, 3773180.1528715314 2869983.781582022, 3772992.033944401 2870272.4013587832, 3772967.813671218 2870330.2087598676, 3773042.2456572535 2870518.4931640318, 3773048.708797921 2870532.851801741, 3773063.589571935 2870554.546448519, 3773082.2371896994 2870573.5683399546, 3773128.3640656346 2870600.814693386, 3773174.298298652 2870627.074298339, 3774018.614159387 2870670.257971589, 3774778.350044419 2871233.196289161, 3774838.6536037163 2871286.427116061, 3774884.9147786377 2871309.740867527, 3774938.0887500406 2871322.1396628744, 3774950.381995043 2871295.732016395, 3775042.3877529087 2871064.9740329757, 3775196.157653015 2870701.0439393264, 3775275.4602778377 2870592.227188046))",2.87632598862919,2485.0,864.0
